G,Date,Team,H/A,Opp,W/L,TM,OP,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,ODRB%,OFT/FGA,W/L_Ratio,Opp_W/L_ratio,TeamsOdds,OppOdds
23,2009-12-12,BOS,A,CHI,W,106,80,109.5,82.7,96.8,0.341,0.295,0.524,47.1,65.8,8.3,15.7,0.477,8.2,20.4,0.25,0.332,10.4,70.9,0.207,4.75,0.5714285714285714,1.16,5.25
23,2009-12-12,DET,H,GSW,W,104,95,109.9,100.4,94.6,0.417,0.153,0.61,60.9,46.2,9.5,7.5,0.556,20.5,28.6,0.333,0.507,17.0,86.1,0.306,0.9166666666666666,0.4375,1.4,2.97
22,2009-12-12,CHI,H,BOS,L,80,106,82.7,109.5,96.8,0.293,0.098,0.385,52.9,63.3,7.2,16.1,0.332,10.4,29.1,0.207,0.477,8.2,79.6,0.25,0.5714285714285714,4.75,5.25,1.16
23,2009-12-12,UTA,H,LAL,W,102,94,111.9,103.1,91.1,0.234,0.234,0.601,45.5,72.5,7.7,1.7,0.565,15.0,21.6,0.195,0.481,15.8,67.5,0.213,1.5555555555555556,4.5,1.78,2.06
22,2009-12-12,LAL,A,UTA,L,94,102,103.1,111.9,91.1,0.3,0.263,0.519,54.5,43.2,9.9,5.1,0.481,15.8,32.5,0.213,0.565,15.0,78.4,0.195,4.5,1.5555555555555556,2.06,1.78
21,2009-12-12,IND,A,WAS,W,114,113,118.9,117.9,95.9,0.333,0.244,0.552,48.2,65.8,12.5,4.8,0.478,11.9,34.0,0.311,0.598,15.6,65.8,0.183,0.6153846153846154,0.5,3.68,1.29
22,2009-12-12,CHA,A,DAL,L,97,98,103.5,104.5,84.9,0.333,0.284,0.522,46.8,41.2,4.3,6.7,0.463,16.2,30.2,0.272,0.414,11.1,60.8,0.226,0.6923076923076923,2.4285714285714284,3.71,1.29
24,2009-12-12,MIN,A,SAC,L,100,120,97.8,117.3,102.3,0.301,0.086,0.475,46.4,35.0,6.8,4.1,0.446,12.5,29.4,0.183,0.558,12.5,65.2,0.147,0.1428571428571428,0.8333333333333334,3.59,1.3
24,2009-12-12,PHO,A,DEN,L,99,105,107.5,114.0,92.1,0.424,0.182,0.632,47.9,52.8,7.6,11.5,0.583,20.3,17.9,0.333,0.455,12.6,66.7,0.436,2.0,2.4285714285714284,4.48,1.22
25,2009-12-12,POR,A,MIL,L,101,108,97.0,103.7,86.2,0.315,0.196,0.482,54.2,48.6,5.8,5.6,0.435,14.0,29.4,0.228,0.538,14.0,82.2,0.11,1.2727272727272727,1.0,2.42,1.59
23,2009-12-12,GSW,A,DET,L,95,104,100.4,109.9,94.6,0.347,0.264,0.572,39.1,55.9,10.6,3.3,0.507,17.0,13.9,0.306,0.556,20.5,71.4,0.333,0.4375,0.9166666666666666,2.97,1.4
22,2009-12-12,SAC,H,MIN,W,120,100,117.3,97.8,102.3,0.232,0.221,0.573,53.6,66.0,9.8,7.1,0.558,12.5,34.8,0.147,0.446,12.5,70.6,0.183,0.8333333333333334,0.1428571428571428,1.3,3.59
22,2009-12-12,MIL,H,POR,W,108,101,103.7,97.0,86.2,0.187,0.209,0.548,45.8,62.2,7.7,4.1,0.538,14.0,17.8,0.11,0.435,14.0,70.6,0.228,1.0,1.2727272727272727,1.59,2.42
24,2009-12-12,DEN,H,PHO,W,105,99,114.0,107.5,92.1,0.551,0.218,0.542,52.1,62.5,13.0,3.7,0.455,12.6,33.3,0.436,0.583,20.3,82.1,0.333,2.4285714285714284,2.0,1.22,4.48
21,2009-12-12,WAS,H,IND,L,113,114,117.9,118.9,95.9,0.28,0.232,0.613,51.8,53.3,10.4,7.4,0.598,15.6,34.2,0.183,0.478,11.9,66.0,0.311,0.5,0.6153846153846154,1.29,3.68
24,2009-12-13,NJN,A,ATL,L,107,130,109.0,132.5,98.1,0.218,0.115,0.561,42.7,52.3,9.2,6.7,0.534,12.0,22.2,0.161,0.592,10.3,63.6,0.228,0.0909090909090909,2.833333333333333,8.39,1.09
23,2009-12-13,MEM,A,MIA,W,118,90,128.1,97.7,92.1,0.303,0.101,0.585,65.3,42.6,7.6,12.1,0.551,11.4,45.5,0.225,0.463,12.8,81.0,0.2,0.7692307692307693,1.0,3.2,1.37
23,2009-12-13,HOU,A,TOR,L,88,101,98.2,112.7,89.6,0.287,0.276,0.449,50.6,40.6,6.7,2.9,0.385,9.3,32.6,0.241,0.531,13.6,74.3,0.2,1.3,0.7333333333333333,1.81,2.04
26,2009-12-13,TOR,H,HOU,W,101,88,112.7,98.2,89.6,0.263,0.15,0.566,49.4,55.0,5.6,14.3,0.531,13.6,25.7,0.2,0.385,9.3,67.4,0.241,0.7333333333333333,1.3,2.04,1.81
24,2009-12-13,CLE,A,OKC,W,102,89,112.6,98.2,90.6,0.179,0.262,0.563,53.8,45.0,9.9,9.4,0.542,13.4,26.8,0.131,0.464,16.4,83.8,0.362,2.4285714285714284,1.2,1.59,2.43
23,2009-12-13,ATL,H,NJN,W,130,107,132.5,109.0,98.1,0.315,0.185,0.62,57.3,65.3,12.2,3.9,0.592,10.3,36.4,0.228,0.534,12.0,77.8,0.161,2.833333333333333,0.0909090909090909,1.09,8.39
22,2009-12-13,OKC,H,CLE,L,89,102,98.2,112.6,90.6,0.42,0.232,0.544,46.2,46.7,7.7,6.5,0.464,16.4,16.2,0.362,0.542,13.4,73.2,0.131,1.2,2.4285714285714284,2.43,1.59
21,2009-12-13,SAS,A,LAC,W,115,90,128.4,100.5,89.6,0.347,0.267,0.665,49.3,53.5,7.8,11.0,0.647,13.1,25.0,0.24,0.465,13.1,67.4,0.116,1.3333333333333333,0.6923076923076923,1.43,2.91
22,2009-12-13,LAC,H,SAS,L,90,115,100.5,128.4,89.6,0.174,0.151,0.486,50.7,52.6,7.8,10.9,0.465,13.1,32.6,0.116,0.647,13.1,75.0,0.24,0.6923076923076923,1.3333333333333333,2.91,1.43
22,2009-12-13,MIA,H,MEM,L,90,118,97.7,128.1,92.1,0.25,0.175,0.507,34.7,48.6,5.4,7.5,0.463,12.8,19.0,0.2,0.551,11.4,54.5,0.225,1.0,0.7692307692307693,1.37,3.2
23,2009-12-14,NOH,A,DAL,L,90,94,98.5,102.9,91.4,0.124,0.258,0.48,45.2,61.5,15.3,9.3,0.478,9.6,20.9,0.056,0.594,23.5,80.0,0.174,0.7692307692307693,2.571428571428572,4.65,1.21
24,2009-12-14,UTA,H,MIN,L,108,110,109.6,111.6,98.6,0.457,0.185,0.555,42.9,68.3,5.1,8.8,0.537,11.0,17.1,0.259,0.524,13.3,67.4,0.277,1.4,0.1904761904761904,1.05,11.25
25,2009-12-14,DAL,H,NOH,W,94,90,102.9,98.5,91.4,0.188,0.217,0.629,54.8,60.5,5.5,6.1,0.594,23.5,20.0,0.174,0.478,9.6,79.1,0.056,2.571428571428572,0.7692307692307693,1.21,4.65
24,2009-12-14,PHI,H,GSW,W,117,101,122.0,105.3,95.9,0.206,0.186,0.553,69.4,50.0,11.5,12.0,0.515,14.5,55.6,0.175,0.507,18.9,85.0,0.471,0.3333333333333333,0.4117647058823529,1.53,2.59
24,2009-12-14,BOS,A,MEM,W,110,105,125.2,119.5,87.8,0.263,0.25,0.616,50.0,59.5,6.8,10.1,0.588,11.9,30.6,0.2,0.518,9.8,69.4,0.244,5.0,0.7142857142857143,1.29,3.69
24,2009-12-14,MEM,H,BOS,L,105,110,119.5,125.2,87.8,0.268,0.159,0.573,50.0,33.3,10.2,8.3,0.518,9.8,30.6,0.244,0.588,11.9,69.4,0.2,0.7142857142857143,5.0,3.69,1.29
22,2009-12-14,IND,A,ORL,L,98,106,104.7,113.3,93.6,0.114,0.25,0.53,48.4,61.9,4.3,5.3,0.517,8.9,15.9,0.08,0.471,5.6,77.6,0.291,0.5714285714285714,3.0,9.08,1.08
22,2009-12-14,WAS,A,LAC,L,95,97,99.1,101.2,95.8,0.329,0.188,0.488,50.0,60.6,12.5,6.1,0.418,15.6,33.3,0.282,0.463,15.8,67.4,0.256,0.4666666666666667,0.7692307692307693,2.07,1.77
25,2009-12-14,MIN,A,UTA,W,110,108,111.6,109.6,98.6,0.41,0.181,0.561,57.1,52.5,9.1,1.5,0.524,13.3,32.6,0.277,0.537,11.0,82.9,0.259,0.1904761904761904,1.4,11.25,1.05
24,2009-12-14,GSW,A,PHI,L,101,117,105.3,122.0,95.9,0.588,0.265,0.59,30.6,60.0,10.4,7.6,0.507,18.9,15.0,0.471,0.515,14.5,44.4,0.175,0.4117647058823529,0.3333333333333333,2.59,1.53
23,2009-12-14,LAC,H,WAS,W,97,95,101.2,99.1,95.8,0.378,0.195,0.507,50.0,74.3,11.5,11.6,0.463,15.8,32.6,0.256,0.418,15.6,66.7,0.282,0.7692307692307693,0.4666666666666667,1.77,2.07
24,2009-12-14,ORL,H,IND,W,106,98,113.3,104.7,93.6,0.407,0.337,0.523,51.6,50.0,4.3,9.1,0.471,5.6,22.4,0.291,0.517,8.9,84.1,0.08,3.0,0.5714285714285714,1.08,9.08
25,2009-12-14,DEN,H,OKC,W,102,93,106.6,97.1,95.7,0.5,0.175,0.523,49.4,62.5,10.4,10.6,0.425,14.8,32.6,0.425,0.424,17.8,68.4,0.329,2.571428571428572,1.0909090909090908,1.16,5.41
23,2009-12-14,OKC,A,DEN,L,93,102,97.1,106.6,95.7,0.392,0.165,0.502,50.6,74.2,7.3,13.6,0.424,17.8,31.6,0.329,0.425,14.8,67.4,0.425,1.0909090909090908,2.571428571428572,5.41,1.16
24,2009-12-15,HOU,H,DET,W,107,96,117.5,105.4,91.1,0.427,0.213,0.601,50.0,68.3,6.6,1.3,0.56,11.0,22.9,0.307,0.458,8.1,67.9,0.083,1.4,0.8461538461538461,1.42,2.91
23,2009-12-15,LAL,A,CHI,W,96,87,105.3,95.4,91.2,0.316,0.253,0.533,42.0,61.1,9.9,5.9,0.481,12.6,17.1,0.253,0.396,10.4,58.5,0.115,4.75,0.5333333333333333,1.17,5.29
25,2009-12-15,CLE,H,NJN,W,99,89,120.4,108.3,82.2,0.403,0.194,0.628,53.2,59.0,6.1,11.9,0.612,15.1,27.6,0.254,0.422,8.2,68.8,0.312,2.571428571428572,0.0869565217391304,1.03,13.9
25,2009-12-15,NJN,A,CLE,L,89,99,108.3,120.4,82.2,0.377,0.234,0.496,46.8,43.3,7.3,3.7,0.422,8.2,31.3,0.312,0.612,15.1,72.4,0.254,0.0869565217391304,2.571428571428572,13.9,1.03
24,2009-12-15,NYK,A,CHA,L,87,94,92.0,99.4,94.5,0.267,0.333,0.519,45.5,52.9,12.7,16.1,0.5,20.0,21.1,0.16,0.487,20.2,69.2,0.247,0.5,0.7692307692307693,2.74,1.47
24,2009-12-15,DET,A,HOU,L,96,107,105.4,117.5,91.1,0.135,0.219,0.472,50.0,61.9,4.4,6.8,0.458,8.1,32.1,0.083,0.56,11.0,77.1,0.307,0.8461538461538461,1.4,2.91,1.42
22,2009-12-15,SAS,A,PHO,L,104,116,111.0,123.8,93.7,0.233,0.186,0.549,47.2,52.5,7.5,5.2,0.506,11.2,27.9,0.198,0.574,10.6,65.2,0.074,1.2,2.125,2.04,1.79
23,2009-12-15,SAC,A,POR,L,88,95,104.6,112.9,84.2,0.289,0.197,0.514,48.0,47.1,5.9,3.2,0.48,13.2,28.9,0.197,0.5,11.2,67.6,0.25,0.7692307692307693,1.3636363636363635,3.47,1.32
23,2009-12-15,MIA,H,TOR,W,115,95,121.1,100.0,95.0,0.247,0.124,0.583,58.4,58.7,7.4,8.1,0.534,10.0,30.0,0.225,0.466,12.9,89.2,0.37,1.0909090909090908,0.6875,1.36,3.24
23,2009-12-15,CHI,H,LAL,L,87,96,95.4,105.3,91.2,0.167,0.115,0.422,58.0,59.5,9.9,23.7,0.396,10.4,41.5,0.115,0.481,12.6,82.9,0.253,0.5333333333333333,4.75,5.29,1.17
26,2009-12-15,POR,H,SAC,W,95,88,112.9,104.6,84.2,0.342,0.171,0.543,52.0,66.7,2.4,4.9,0.5,11.2,32.4,0.25,0.48,13.2,71.1,0.197,1.3636363636363635,0.7692307692307693,1.32,3.47
25,2009-12-15,PHO,H,SAS,W,116,104,123.8,111.0,93.7,0.137,0.189,0.576,52.8,51.0,8.5,4.3,0.574,10.6,34.8,0.074,0.506,11.2,72.1,0.198,2.125,1.2,1.79,2.04
27,2009-12-15,TOR,A,MIA,L,95,115,100.0,121.1,95.0,0.466,0.151,0.54,41.6,48.5,6.3,9.0,0.466,12.9,10.8,0.37,0.534,10.0,70.0,0.225,0.6875,1.0909090909090908,3.24,1.36
23,2009-12-15,CHA,H,NYK,W,94,87,99.4,92.0,94.5,0.286,0.195,0.542,54.5,52.8,11.6,2.0,0.487,20.2,30.8,0.247,0.5,20.0,78.9,0.16,0.7692307692307693,0.5,1.47,2.74
25,2009-12-16,UTA,A,NJN,W,108,92,124.2,105.8,86.9,0.451,0.099,0.635,54.5,77.5,5.8,5.9,0.585,12.4,29.0,0.352,0.444,8.8,71.7,0.247,1.5,0.0833333333333333,1.22,4.51
26,2009-12-16,NJN,H,UTA,L,92,108,105.8,124.2,86.9,0.358,0.16,0.491,45.5,54.3,5.8,4.7,0.444,8.8,28.3,0.247,0.585,12.4,71.0,0.352,0.0833333333333333,1.5,4.51,1.22
24,2009-12-16,SAC,H,WAS,W,112,109,116.5,113.4,96.1,0.384,0.267,0.557,49.5,52.5,4.2,6.6,0.494,9.0,28.6,0.314,0.453,9.4,66.7,0.242,0.8461538461538461,0.4375,1.62,2.35
25,2009-12-16,ORL,H,TOR,W,118,99,130.0,109.0,90.8,0.307,0.4,0.693,57.5,65.1,4.4,18.2,0.667,14.1,27.6,0.24,0.466,7.6,77.3,0.18,3.1666666666666665,0.6470588235294118,1.12,6.83
24,2009-12-16,LAC,A,MIN,W,120,95,123.7,97.9,97.0,0.289,0.256,0.591,52.7,63.8,6.2,13.8,0.578,9.0,31.0,0.178,0.39,10.3,71.4,0.264,0.8461538461538461,0.1818181818181818,1.97,1.85
25,2009-12-16,DET,A,NOH,L,87,95,101.6,110.9,85.6,0.208,0.182,0.518,46.1,62.9,11.7,2.0,0.487,15.1,28.6,0.156,0.535,18.2,67.6,0.268,0.7857142857142857,0.8461538461538461,2.94,1.42
23,2009-12-16,MIL,H,LAL,L,106,107,101.7,102.6,94.4,0.172,0.293,0.498,44.7,64.3,5.8,4.8,0.475,10.9,18.0,0.121,0.5,15.5,82.9,0.372,0.9166666666666666,5.0,2.85,1.44
23,2009-12-16,IND,H,CHA,W,101,98,103.8,100.7,97.3,0.356,0.329,0.598,50.6,82.9,7.2,8.6,0.562,18.4,17.1,0.26,0.453,16.3,78.6,0.4,0.6428571428571429,0.7142857142857143,1.57,2.45
25,2009-12-16,HOU,A,DEN,L,101,111,105.3,115.8,95.9,0.247,0.346,0.562,53.6,66.7,7.3,7.0,0.512,18.2,27.0,0.222,0.512,11.0,74.5,0.313,1.2727272727272727,2.7142857142857144,4.4,1.22
24,2009-12-16,OKC,H,DAL,L,86,100,97.5,113.4,88.2,0.284,0.21,0.472,52.9,50.0,6.8,6.7,0.444,13.3,31.3,0.173,0.541,12.4,81.1,0.288,1.0,2.7142857142857144,2.1,1.76
25,2009-12-16,GSW,H,SAS,L,91,103,92.9,105.2,97.9,0.253,0.115,0.471,38.6,54.1,10.2,4.8,0.431,9.4,12.5,0.184,0.512,18.0,70.0,0.247,0.3888888888888889,1.3,2.95,1.41
28,2009-12-16,TOR,A,ORL,L,99,118,109.0,130.0,90.8,0.225,0.135,0.506,42.5,51.3,6.6,0.0,0.466,7.6,22.7,0.18,0.667,14.1,72.4,0.24,0.6470588235294118,3.1666666666666665,6.83,1.12
24,2009-12-16,ATL,H,MEM,W,110,97,119.3,105.2,92.2,0.194,0.172,0.545,50.6,57.8,14.1,10.1,0.516,12.2,39.6,0.151,0.52,18.9,64.9,0.237,3.0,0.6666666666666666,1.19,5
25,2009-12-16,PHI,H,CLE,L,101,108,116.2,124.3,86.9,0.309,0.21,0.549,54.2,63.9,9.2,6.9,0.475,14.0,37.8,0.296,0.527,8.1,73.7,0.425,0.3157894736842105,2.7142857142857144,3.1,1.38
25,2009-12-16,MEM,A,ATL,L,97,110,105.2,119.3,92.2,0.289,0.092,0.566,49.4,52.6,13.0,3.9,0.52,18.9,35.1,0.237,0.516,12.2,60.4,0.151,0.6666666666666666,3.0,5,1.19
24,2009-12-16,CHA,A,IND,L,98,101,100.7,103.8,97.3,0.533,0.227,0.529,49.4,50.0,8.2,2.0,0.453,16.3,21.4,0.4,0.562,18.4,82.9,0.26,0.7142857142857143,0.6428571428571429,2.45,1.57
23,2009-12-16,WAS,A,SAC,L,109,112,113.4,116.5,96.1,0.274,0.2,0.512,50.5,31.7,6.2,9.5,0.453,9.4,33.3,0.242,0.494,9.0,71.4,0.314,0.4375,0.8461538461538461,2.35,1.62
23,2009-12-16,SAS,A,GSW,W,103,91,105.2,92.9,97.9,0.284,0.222,0.565,61.4,66.7,7.1,7.8,0.512,18.0,30.0,0.247,0.431,9.4,87.5,0.184,1.3,0.3888888888888889,1.41,2.95
26,2009-12-16,DAL,A,OKC,W,100,86,113.4,97.5,88.2,0.356,0.178,0.592,47.1,55.6,7.9,7.8,0.541,12.4,18.9,0.288,0.444,13.3,68.8,0.173,2.7142857142857144,1.0,1.76,2.1
24,2009-12-16,LAL,A,MIL,W,107,106,102.6,101.7,94.4,0.423,0.205,0.578,55.3,48.6,4.8,10.0,0.5,15.5,17.1,0.372,0.475,10.9,82.0,0.121,5.0,0.9166666666666666,1.44,2.85
26,2009-12-16,CLE,A,PHI,W,108,101,124.3,116.2,86.9,0.548,0.205,0.596,45.8,58.8,10.4,7.8,0.527,8.1,26.3,0.425,0.475,14.0,62.2,0.296,2.7142857142857144,0.3157894736842105,1.38,3.1
26,2009-12-16,DEN,H,HOU,W,111,101,115.8,105.3,95.9,0.386,0.145,0.572,46.4,46.2,10.4,13.2,0.512,11.0,25.5,0.313,0.512,18.2,73.0,0.222,2.7142857142857144,1.2727272727272727,1.22,4.4
24,2009-12-16,NOH,H,DET,W,95,87,110.9,101.6,85.6,0.324,0.296,0.586,53.9,54.3,5.8,1.6,0.535,18.2,32.4,0.268,0.487,15.1,71.4,0.156,0.8461538461538461,0.7857142857142857,1.42,2.94
26,2009-12-16,MIN,H,LAC,L,95,120,97.9,123.7,97.0,0.33,0.121,0.456,47.3,40.0,6.2,4.5,0.39,10.3,28.6,0.264,0.578,9.0,69.0,0.178,0.1818181818181818,0.8461538461538461,1.85,1.97
24,2009-12-17,CHI,H,NYK,W,98,89,106.5,96.7,92.0,0.359,0.115,0.543,57.0,60.0,3.3,5.1,0.468,12.6,21.6,0.321,0.453,8.8,83.7,0.128,0.6,0.4705882352941176,1.68,2.24
27,2009-12-17,POR,H,PHO,W,105,102,118.0,114.6,89.0,0.449,0.256,0.562,53.2,54.3,7.9,6.9,0.513,9.7,31.6,0.321,0.544,13.6,74.4,0.203,1.4545454545454546,1.8888888888888888,1.82,2.01
26,2009-12-17,PHO,A,POR,L,102,105,114.6,118.0,89.0,0.278,0.266,0.575,46.8,63.2,6.7,3.4,0.544,13.6,25.6,0.203,0.513,9.7,68.4,0.321,1.8888888888888888,1.4545454545454546,2.01,1.82
25,2009-12-17,NYK,A,CHI,L,89,98,96.7,106.5,92.0,0.186,0.547,0.478,43.0,67.7,1.1,8.7,0.453,8.8,16.3,0.128,0.468,12.6,78.4,0.321,0.4705882352941176,0.6,2.24,1.68
26,2009-12-17,ORL,A,MIA,L,86,104,98.2,118.7,87.6,0.218,0.359,0.503,47.6,35.3,5.7,3.0,0.494,12.3,17.1,0.115,0.562,7.3,78.0,0.16,2.7142857142857144,1.181818181818182,1.53,2.6
24,2009-12-17,MIA,H,ORL,W,104,86,118.7,98.2,87.6,0.235,0.173,0.582,52.4,59.5,5.7,10.0,0.562,7.3,22.0,0.16,0.494,12.3,82.9,0.115,1.181818181818182,2.7142857142857144,2.6,1.53
26,2009-12-18,PHI,A,BOS,W,98,97,106.8,105.7,91.8,0.345,0.172,0.489,49.5,48.6,7.6,9.2,0.425,12.3,36.2,0.276,0.481,15.6,63.6,0.25,0.3684210526315789,4.0,7.09,1.11
26,2009-12-18,HOU,A,DAL,W,116,108,114.2,106.4,92.0,0.274,0.211,0.545,47.4,68.2,7.9,5.3,0.505,10.9,29.8,0.211,0.463,13.0,64.6,0.211,1.3636363636363635,2.375,2.91,1.43
29,2009-12-18,TOR,H,NJN,W,118,95,128.1,103.1,92.1,0.253,0.108,0.64,52.1,67.3,11.9,10.2,0.627,13.2,36.1,0.169,0.493,19.7,68.6,0.263,0.7058823529411765,0.08,1.28,3.86
24,2009-12-18,WAS,A,GSW,W,118,109,110.8,102.3,106.5,0.33,0.231,0.566,54.7,41.3,12.2,1.5,0.533,14.7,25.6,0.231,0.506,16.4,78.7,0.301,0.5,0.3684210526315789,2.27,1.66
25,2009-12-18,SAC,A,MIN,L,96,112,91.4,106.6,105.1,0.242,0.297,0.477,44.0,59.0,5.7,7.6,0.451,15.2,20.8,0.154,0.558,17.4,75.0,0.186,0.7857142857142857,0.2272727272727272,1.8,2.04
26,2009-12-18,DET,A,OKC,L,98,109,116.0,129.0,84.5,0.19,0.167,0.538,51.3,33.3,7.1,8.5,0.494,11.6,40.0,0.179,0.554,11.8,63.2,0.365,0.7333333333333333,1.0833333333333333,2.74,1.48
27,2009-12-18,DEN,A,NOH,L,92,98,103.5,110.2,88.9,0.299,0.208,0.528,51.1,50.0,6.7,9.4,0.487,10.3,18.6,0.221,0.53,9.1,82.2,0.12,2.375,0.9230769230769232,1.84,1.97
25,2009-12-18,ATL,H,UTA,W,96,83,100.3,86.8,95.7,0.301,0.241,0.511,47.0,70.3,13.6,6.7,0.482,10.5,20.0,0.193,0.443,21.4,78.9,0.3,3.1666666666666665,1.3636363636363635,1.38,3.11
25,2009-12-18,OKC,H,DET,W,109,98,129.0,116.0,84.5,0.486,0.203,0.607,48.7,64.9,7.1,14.3,0.554,11.8,36.8,0.365,0.494,11.6,60.0,0.179,1.0833333333333333,0.7333333333333333,1.48,2.74
26,2009-12-18,UTA,A,ATL,L,83,96,86.8,100.3,95.7,0.471,0.143,0.491,53.0,80.0,8.4,7.9,0.443,21.4,21.1,0.3,0.482,10.5,80.0,0.193,1.3636363636363635,3.1666666666666665,3.11,1.38
26,2009-12-18,NYK,H,LAC,W,95,91,109.9,105.3,86.4,0.16,0.284,0.548,52.0,47.4,8.1,2.0,0.512,11.3,25.6,0.148,0.493,14.5,80.6,0.278,0.5294117647058824,0.7857142857142857,1.77,2.07
26,2009-12-18,MEM,H,IND,W,107,94,113.5,99.7,94.3,0.236,0.157,0.545,53.3,54.8,7.4,7.7,0.517,14.0,33.3,0.169,0.424,10.1,70.8,0.244,0.7333333333333333,0.6,1.37,3.16
24,2009-12-18,IND,A,MEM,L,94,107,99.7,113.5,94.3,0.314,0.244,0.48,46.7,42.9,7.4,1.3,0.424,10.1,29.2,0.244,0.517,14.0,66.7,0.169,0.6,0.7333333333333333,3.16,1.37
27,2009-12-18,NJN,A,TOR,L,95,118,103.1,128.1,92.1,0.289,0.224,0.554,47.9,57.1,7.6,1.4,0.493,19.7,31.4,0.263,0.627,13.2,63.9,0.169,0.08,0.7058823529411765,3.86,1.28
27,2009-12-18,MIN,H,SAC,W,112,96,106.6,91.4,105.1,0.244,0.081,0.588,56.0,44.7,7.6,1.6,0.558,17.4,25.0,0.186,0.451,15.2,79.2,0.154,0.2272727272727272,0.7857142857142857,2.04,1.8
25,2009-12-18,BOS,H,PHI,L,97,98,105.7,106.8,91.8,0.338,0.188,0.528,50.5,58.3,10.9,9.7,0.481,15.6,36.4,0.25,0.425,12.3,63.8,0.276,4.0,0.3684210526315789,1.11,7.09
25,2009-12-18,LAC,A,NYK,L,91,95,105.3,109.9,86.4,0.333,0.292,0.551,48.0,39.4,8.1,6.9,0.493,14.5,19.4,0.278,0.512,11.3,74.4,0.148,0.7857142857142857,0.5294117647058824,2.07,1.77
27,2009-12-18,DAL,H,HOU,L,108,116,106.4,114.2,92.0,0.284,0.211,0.505,52.6,50.0,6.9,10.7,0.463,13.0,35.4,0.211,0.505,10.9,70.2,0.211,2.375,1.3636363636363635,1.43,2.91
27,2009-12-18,CLE,H,MIL,W,85,82,98.5,95.0,86.3,0.47,0.212,0.534,51.8,64.3,5.8,12.9,0.462,14.0,17.1,0.364,0.403,8.7,76.0,0.125,2.857142857142857,0.8461538461538461,1.16,5.49
24,2009-12-18,MIL,A,CLE,L,82,85,95.0,98.5,86.3,0.159,0.295,0.435,48.2,75.0,4.6,11.5,0.403,8.7,24.0,0.125,0.462,14.0,82.9,0.364,0.8461538461538461,2.857142857142857,5.49,1.16
25,2009-12-18,NOH,H,DEN,W,98,92,110.2,103.5,88.9,0.181,0.229,0.547,48.9,57.5,5.6,9.8,0.53,9.1,17.8,0.12,0.487,10.3,81.4,0.221,0.9230769230769232,2.375,1.97,1.84
26,2009-12-18,GSW,H,WAS,L,109,118,102.3,110.8,106.5,0.373,0.205,0.564,45.3,56.4,10.3,2.9,0.506,16.4,21.3,0.301,0.533,14.7,74.4,0.231,0.3684210526315789,0.5,1.66,2.27
25,2009-12-19,CHI,H,ATL,W,101,98,109.5,106.2,83.6,0.333,0.099,0.544,52.9,59.0,5.4,11.8,0.5,10.6,27.5,0.247,0.46,11.9,74.5,0.207,0.6666666666666666,2.7142857142857144,2.7,1.49
27,2009-12-19,UTA,A,CHA,W,110,102,111.4,103.3,98.7,0.39,0.221,0.61,49.3,75.6,8.1,10.3,0.558,18.1,22.2,0.312,0.542,19.7,78.8,0.352,1.4545454545454546,0.6666666666666666,2.2,1.69
25,2009-12-19,IND,A,SAS,L,99,100,111.1,112.2,89.1,0.222,0.21,0.557,42.7,38.5,5.6,14.3,0.519,9.2,17.5,0.185,0.453,7.3,63.3,0.271,0.5625,1.4,7.41,1.1
28,2009-12-19,NJN,H,LAL,L,84,103,92.4,113.2,91.0,0.329,0.146,0.447,43.8,45.2,6.6,13.8,0.396,8.7,20.4,0.232,0.534,11.5,72.5,0.115,0.0769230769230769,5.25,10.69,1.07
26,2009-12-19,LAC,A,PHI,W,112,107,117.6,112.3,86.3,0.207,0.184,0.59,54.0,56.5,4.2,7.5,0.563,12.0,29.7,0.161,0.473,7.1,72.0,0.191,0.8571428571428571,0.35,2.45,1.59
28,2009-12-19,POR,A,ORL,L,83,92,90.6,100.5,91.6,0.372,0.231,0.457,39.3,24.1,12.0,4.1,0.391,11.7,16.3,0.282,0.48,17.9,67.5,0.25,1.3333333333333333,2.857142857142857,4.46,1.22
25,2009-12-19,WAS,A,PHO,L,95,121,96.6,123.1,98.3,0.33,0.239,0.471,43.6,43.8,4.1,11.0,0.409,10.6,24.5,0.261,0.554,10.3,68.3,0.194,0.4705882352941176,2.0,5.69,1.15
27,2009-12-19,HOU,H,OKC,W,95,90,110.6,104.8,85.9,0.233,0.256,0.479,48.9,57.9,7.0,7.6,0.467,7.5,32.7,0.122,0.462,11.2,70.0,0.231,1.4545454545454546,1.0,1.6,2.4
25,2009-12-19,CHA,H,UTA,L,102,110,103.3,111.4,98.7,0.465,0.183,0.596,50.7,57.1,10.1,10.0,0.542,19.7,21.2,0.352,0.558,18.1,77.8,0.312,0.6666666666666666,1.4545454545454546,1.69,2.2
27,2009-12-19,PHO,H,WAS,W,121,95,123.1,96.6,98.3,0.269,0.215,0.582,56.4,52.1,4.1,3.0,0.554,10.3,31.7,0.194,0.409,10.6,75.5,0.261,2.0,0.4705882352941176,1.15,5.69
