G,Date,Team,H/A,Opp,W/L,TM,OP,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,ODRB%,OFT/FGA,W/L_Ratio,Opp_W/L_ratio,TeamsOdds,OppOdds
14,2012-01-18,PHI,H,DEN,L,104,108,102.1,106.0,92.3,0.194,0.143,0.489,50.5,51.2,5.9,5.6,0.459,9.4,24.1,0.143,0.522,11.6,80.9,0.169,2.5,2.0,1.42,2.95
15,2012-01-18,DEN,A,PHI,W,108,104,106.0,102.1,92.3,0.247,0.202,0.547,49.5,55.8,4.9,3.6,0.522,11.6,19.1,0.169,0.459,9.4,75.9,0.143,2.0,2.5,2.95,1.42
14,2012-01-18,GSW,A,NJN,L,100,107,118.4,126.7,84.5,0.375,0.222,0.596,36.6,62.2,13.0,17.4,0.569,10.7,19.4,0.25,0.567,16.5,54.3,0.293,0.5555555555555556,0.3636363636363636,2.29,1.66
15,2012-01-18,OKC,A,WAS,L,102,105,99.8,102.8,102.2,0.39,0.247,0.565,45.3,40.5,8.8,10.8,0.506,18.9,15.4,0.312,0.43,13.9,66.1,0.36,4.0,0.1666666666666666,1.11,7.08
15,2012-01-18,TOR,A,BOS,L,73,96,85.6,112.6,85.3,0.29,0.217,0.469,45.8,46.2,4.7,3.6,0.406,17.1,14.3,0.246,0.521,9.6,78.0,0.31,0.3636363636363636,0.625,5.3,1.17
15,2012-01-19,HOU,H,NOH,W,90,88,94.4,92.3,86.3,0.148,0.307,0.48,52.5,48.6,11.5,8.4,0.449,16.9,30.4,0.125,0.41,11.4,70.9,0.117,1.1428571428571428,0.25,1.16,5.45
14,2012-01-19,UTA,H,DAL,L,91,94,104.0,107.5,87.5,0.363,0.15,0.491,57.1,51.6,12.6,3.9,0.406,11.5,34.1,0.325,0.556,15.9,87.9,0.211,1.8,1.2857142857142858,1.69,2.23
16,2012-01-19,LAL,A,MIA,L,87,98,102.1,115.0,85.2,0.198,0.247,0.494,46.3,55.9,8.2,9.0,0.457,12.9,29.3,0.16,0.5,10.6,63.4,0.153,1.6666666666666667,2.5,2.97,1.41
14,2012-01-19,MIA,H,LAL,W,98,87,115.0,102.1,85.2,0.212,0.212,0.527,53.7,50.0,9.4,8.2,0.5,10.6,36.6,0.153,0.457,12.9,70.7,0.16,2.5,1.6666666666666667,1.41,2.97
15,2012-01-19,NOH,A,HOU,L,88,90,92.3,94.4,86.3,0.17,0.117,0.435,47.5,54.1,9.4,8.2,0.41,11.4,29.1,0.117,0.449,16.9,69.6,0.125,0.25,1.1428571428571428,5.45,1.16
16,2012-01-19,DAL,A,UTA,W,94,91,107.5,104.0,87.5,0.268,0.282,0.592,42.9,62.2,4.6,8.8,0.556,15.9,12.1,0.211,0.406,11.5,65.9,0.325,1.2857142857142858,1.8,2.23,1.69
14,2012-01-20,MIL,A,NYK,W,100,86,103.2,88.8,96.9,0.244,0.268,0.551,52.2,48.7,11.4,2.0,0.524,17.3,27.9,0.171,0.411,21.5,74.5,0.356,0.5555555555555556,0.6666666666666666,2.67,1.5
14,2012-01-20,BOS,H,PHO,L,71,79,81.4,90.6,87.2,0.122,0.135,0.455,42.1,66.7,8.0,10.0,0.432,18.8,16.3,0.095,0.486,21.6,75.8,0.174,0.5555555555555556,0.6666666666666666,1.33,3.41
16,2012-01-20,TOR,H,POR,L,84,94,89.1,99.7,94.3,0.305,0.183,0.452,42.1,70.0,10.6,11.9,0.396,13.1,21.6,0.232,0.433,15.8,65.9,0.28,0.3333333333333333,1.5,3.81,1.28
15,2012-01-20,ORL,H,LAL,W,92,80,108.7,94.5,84.7,0.338,0.351,0.52,54.8,62.5,8.3,3.6,0.494,12.8,30.6,0.208,0.421,8.5,81.8,0.211,2.75,1.4285714285714286,1.59,2.43
14,2012-01-20,CLE,H,CHI,L,75,114,81.3,123.5,92.3,0.213,0.157,0.385,41.3,48.1,7.6,8.1,0.343,12.6,30.5,0.157,0.59,18.1,60.6,0.193,0.75,4.666666666666667,2.76,1.47
15,2012-01-20,WAS,H,DEN,L,104,108,105.6,109.7,98.5,0.179,0.274,0.507,46.5,70.0,11.2,15.5,0.479,8.9,19.0,0.137,0.557,15.6,72.7,0.253,0.1538461538461538,2.2,3.67,1.3
16,2012-01-20,SAC,A,SAS,W,88,86,98.8,96.6,89.0,0.229,0.253,0.482,50.5,44.4,10.1,3.5,0.464,13.3,28.9,0.133,0.409,12.5,71.7,0.232,0.6,1.6666666666666667,6.61,1.12
15,2012-01-20,NYK,H,MIL,L,86,100,88.8,103.2,96.9,0.452,0.301,0.491,47.8,48.1,13.4,6.7,0.411,21.5,25.5,0.356,0.524,17.3,72.1,0.171,0.6666666666666666,0.5555555555555556,1.5,2.67
15,2012-01-20,GSW,H,IND,L,91,94,97.9,101.1,93.0,0.1,0.288,0.545,51.1,48.6,3.2,7.5,0.525,17.7,17.1,0.088,0.47,10.7,80.9,0.193,0.5,2.5,1.93,1.88
17,2012-01-20,CHI,A,CLE,W,114,75,123.5,81.3,92.3,0.205,0.108,0.63,58.7,58.7,9.8,21.3,0.59,18.1,39.4,0.193,0.343,12.6,69.5,0.157,4.666666666666667,0.75,1.47,2.76
16,2012-01-20,SAS,H,SAC,L,86,88,96.6,98.8,89.0,0.256,0.305,0.471,49.5,61.3,7.9,3.2,0.409,12.5,28.3,0.232,0.464,13.3,71.1,0.133,1.6666666666666667,0.6,1.12,6.61
15,2012-01-20,POR,A,TOR,W,94,84,99.7,89.1,94.3,0.378,0.183,0.491,57.9,57.6,7.4,4.5,0.433,15.8,34.1,0.28,0.396,13.1,78.4,0.232,1.5,0.3333333333333333,1.28,3.81
14,2012-01-20,MEM,A,DET,W,98,81,111.9,92.5,87.6,0.294,0.132,0.638,41.5,59.0,16.0,3.6,0.61,16.3,10.7,0.221,0.47,24.4,64.9,0.288,1.3333333333333333,0.2307692307692307,1.49,2.67
14,2012-01-20,IND,A,GSW,W,94,91,101.1,97.9,93.0,0.253,0.193,0.51,48.9,71.4,9.7,8.8,0.47,10.7,19.1,0.193,0.525,17.7,82.9,0.088,2.5,0.5,1.88,1.93
16,2012-01-20,DET,H,MEM,L,81,98,92.5,111.9,87.6,0.394,0.152,0.523,58.5,58.6,9.1,5.1,0.47,24.4,35.1,0.288,0.61,16.3,89.3,0.221,0.2307692307692307,1.3333333333333333,2.67,1.49
15,2012-01-20,PHO,A,BOS,W,79,71,90.6,81.4,87.2,0.232,0.275,0.519,57.9,64.5,11.5,12.5,0.486,21.6,24.2,0.174,0.432,18.8,83.7,0.095,0.6666666666666666,0.5555555555555556,3.41,1.33
16,2012-01-20,DEN,A,WAS,W,108,104,109.7,105.6,98.5,0.38,0.266,0.586,53.5,61.5,6.1,5.8,0.557,15.6,27.3,0.253,0.479,8.9,81.0,0.137,2.2,0.1538461538461538,1.3,3.67
13,2012-01-20,LAC,H,MIN,L,98,101,105.1,108.3,93.3,0.394,0.296,0.588,51.3,36.4,6.4,7.6,0.542,17.8,19.4,0.296,0.481,10.3,77.3,0.284,1.6,0.875,1.49,2.69
15,2012-01-20,MIN,A,LAC,W,101,98,108.3,105.1,93.3,0.407,0.185,0.529,48.8,58.3,8.6,6.0,0.481,10.3,22.7,0.284,0.542,17.8,80.6,0.296,0.875,1.6,2.69,1.49
15,2012-01-20,PHI,H,ATL,W,90,76,103.2,87.1,87.2,0.226,0.202,0.487,61.4,68.6,10.3,8.5,0.44,11.5,34.1,0.19,0.466,16.2,92.3,0.095,2.75,2.2,1.35,3.29
16,2012-01-20,ATL,A,PHI,L,76,90,87.1,103.2,87.2,0.108,0.203,0.49,38.6,65.6,9.2,3.0,0.466,16.2,7.7,0.095,0.44,11.5,65.9,0.19,2.2,2.75,3.29,1.35
17,2012-01-20,LAL,A,ORL,L,80,92,94.5,108.7,84.7,0.289,0.263,0.467,45.2,65.5,5.9,6.0,0.421,8.5,18.2,0.211,0.494,12.8,69.4,0.208,1.4285714285714286,2.75,2.43,1.59
18,2012-01-21,CHI,H,CHA,W,95,89,107.3,100.5,88.5,0.176,0.176,0.519,45.7,65.0,12.4,4.8,0.506,8.0,22.2,0.106,0.486,16.0,75.0,0.23,5.0,0.2307692307692307,1.07,9.19
16,2012-01-21,NYK,H,DEN,L,114,119,97.0,101.2,97.3,0.216,0.34,0.537,46.3,54.5,6.8,9.5,0.51,17.8,20.4,0.155,0.449,14.6,72.2,0.316,0.6,2.4,2.15,1.73
17,2012-01-21,DAL,A,NOH,W,83,81,93.4,91.2,88.8,0.253,0.329,0.473,54.4,53.1,7.9,11.7,0.43,11.1,23.1,0.19,0.38,10.6,78.4,0.266,1.4285714285714286,0.2307692307692307,1.53,2.6
15,2012-01-21,MEM,H,SAC,W,128,95,127.5,94.6,100.4,0.293,0.174,0.616,57.3,54.0,11.0,13.2,0.587,9.6,28.9,0.217,0.448,14.2,78.4,0.195,1.5,0.5454545454545454,1.19,4.92
17,2012-01-21,DET,H,POR,W,94,91,114.6,110.9,82.0,0.478,0.224,0.58,47.2,43.3,6.1,13.1,0.5,11.9,24.2,0.403,0.438,8.9,66.7,0.247,0.3076923076923077,1.2857142857142858,3.46,1.32
16,2012-01-21,HOU,H,SAS,W,105,102,113.7,110.4,92.4,0.152,0.278,0.623,42.7,50.0,5.4,12.5,0.595,13.4,12.9,0.139,0.484,11.4,63.6,0.117,1.2857142857142858,1.4285714285714286,1.53,2.6
17,2012-01-21,ATL,H,CLE,W,121,94,130.3,101.2,92.9,0.289,0.289,0.647,52.2,67.4,11.8,6.0,0.62,9.7,24.3,0.217,0.536,18.0,84.4,0.271,2.4,0.6666666666666666,1.28,3.82
17,2012-01-21,DEN,A,NYK,W,119,114,101.2,97.0,97.3,0.439,0.245,0.509,53.7,70.7,10.2,6.3,0.449,14.6,27.8,0.316,0.51,17.8,79.6,0.155,2.4,0.6,1.73,2.15
15,2012-01-21,CLE,A,ATL,L,94,121,101.2,130.3,92.9,0.386,0.286,0.574,47.8,52.9,6.5,5.1,0.536,18.0,15.6,0.271,0.62,9.7,75.7,0.217,0.6666666666666666,2.4,3.82,1.28
15,2012-01-21,MIA,H,PHI,W,113,92,127.1,103.4,88.9,0.259,0.198,0.626,62.7,54.5,5.6,14.7,0.586,10.9,33.3,0.222,0.494,9.1,85.1,0.12,2.75,2.2,1.3,3.61
16,2012-01-21,PHI,A,MIA,L,92,113,103.4,127.1,88.9,0.181,0.181,0.513,37.3,48.6,10.1,7.7,0.494,9.1,14.9,0.12,0.586,10.9,66.7,0.222,2.2,2.75,3.61,1.3
16,2012-01-21,CHA,A,CHI,L,89,95,100.5,107.3,88.5,0.311,0.149,0.529,54.3,51.4,4.5,7.1,0.486,16.0,25.0,0.23,0.506,8.0,77.8,0.106,0.2307692307692307,5.0,9.19,1.07
17,2012-01-21,SAS,A,HOU,L,102,105,110.4,113.7,92.4,0.16,0.234,0.507,57.3,57.1,6.5,3.5,0.484,11.4,36.4,0.117,0.595,13.4,87.1,0.139,1.4285714285714286,1.2857142857142858,2.6,1.53
15,2012-01-21,UTA,H,MIN,W,108,98,122.1,110.8,88.5,0.367,0.19,0.588,56.8,61.0,5.7,8.1,0.551,14.1,40.5,0.266,0.494,10.7,70.5,0.193,2.0,0.7777777777777778,1.32,3.5
16,2012-01-21,POR,A,DET,L,91,94,110.9,114.6,82.0,0.296,0.247,0.497,52.8,55.9,8.5,5.8,0.438,8.9,33.3,0.247,0.5,11.9,75.8,0.403,1.2857142857142858,0.3076923076923077,1.32,3.46
17,2012-01-21,SAC,A,MEM,L,95,128,94.6,127.5,100.4,0.253,0.218,0.491,42.7,55.6,6.0,3.9,0.448,14.2,21.6,0.195,0.587,9.6,71.1,0.217,0.5454545454545454,1.5,4.92,1.19
16,2012-01-21,OKC,A,NJN,W,84,74,91.9,80.9,91.4,0.312,0.221,0.48,54.5,40.6,8.7,15.6,0.442,17.8,31.8,0.208,0.328,14.4,71.9,0.195,4.333333333333333,0.3333333333333333,1.26,4.04
16,2012-01-21,MIN,A,UTA,L,98,108,110.8,122.1,88.5,0.253,0.253,0.531,43.2,45.9,11.3,4.7,0.494,10.7,29.5,0.193,0.551,14.1,59.5,0.266,0.7777777777777778,2.0,3.5,1.32
16,2012-01-21,NJN,H,OKC,L,74,84,80.9,91.9,91.4,0.218,0.264,0.388,45.5,51.9,9.8,8.3,0.328,14.4,28.1,0.195,0.442,17.8,68.2,0.208,0.3333333333333333,4.333333333333333,4.04,1.26
16,2012-01-21,NOH,H,DAL,L,81,83,91.2,93.4,88.8,0.405,0.241,0.435,45.6,51.7,10.1,5.7,0.38,10.6,21.6,0.266,0.43,11.1,76.9,0.19,0.2307692307692307,1.4285714285714286,2.6,1.53
16,2012-01-22,WAS,H,BOS,L,94,100,99.5,105.8,94.5,0.273,0.195,0.545,51.4,45.9,8.5,11.7,0.494,16.5,17.6,0.234,0.549,16.6,81.6,0.292,0.1428571428571428,0.6666666666666666,2.54,1.54
16,2012-01-22,MIA,H,MIL,L,82,91,92.5,102.7,88.6,0.522,0.179,0.498,50.0,36.0,7.9,4.0,0.396,20.3,30.8,0.433,0.381,12.8,66.7,0.375,2.2,0.6666666666666666,1.19,4.98
17,2012-01-22,NJN,H,CHA,W,97,87,111.1,99.7,87.3,0.174,0.314,0.524,58.0,50.0,5.7,7.7,0.483,11.5,37.2,0.163,0.5,13.2,81.6,0.101,0.4166666666666667,0.2142857142857142,1.44,2.82
18,2012-01-22,LAL,H,IND,L,96,98,109.5,111.8,87.7,0.384,0.105,0.478,46.2,61.1,11.4,8.5,0.43,7.4,32.1,0.256,0.532,14.9,67.6,0.208,1.25,2.75,1.41,2.96
15,2012-01-22,IND,A,LAL,W,98,96,111.8,109.5,87.7,0.247,0.234,0.574,53.8,61.1,3.4,3.9,0.532,14.9,32.4,0.208,0.43,7.4,67.9,0.256,2.75,1.25,2.96,1.41
17,2012-01-22,TOR,A,LAC,L,91,103,94.1,106.6,96.7,0.383,0.235,0.481,47.6,72.4,15.5,7.8,0.407,16.0,28.6,0.309,0.542,18.2,74.3,0.347,0.3076923076923077,1.8,4.49,1.21
17,2012-01-22,CHA,A,NJN,L,87,97,99.7,111.1,87.3,0.19,0.177,0.508,42.0,48.6,10.3,10.2,0.5,13.2,18.4,0.101,0.483,11.5,62.8,0.163,0.2142857142857142,0.4166666666666667,2.82,1.44
14,2012-01-22,LAC,H,TOR,W,103,91,106.6,94.1,96.7,0.556,0.292,0.575,52.4,74.3,14.5,14.5,0.542,18.2,25.7,0.347,0.407,16.0,71.4,0.309,1.8,0.3076923076923077,1.21,4.49
15,2012-01-22,MIL,A,MIA,W,91,82,102.7,92.5,88.6,0.425,0.375,0.479,50.0,64.3,11.3,9.1,0.381,12.8,33.3,0.375,0.396,20.3,69.2,0.433,0.6666666666666666,2.2,4.98,1.19
15,2012-01-22,BOS,A,WAS,W,100,94,105.8,99.5,94.5,0.417,0.167,0.587,48.6,59.5,7.4,3.2,0.549,16.6,18.4,0.292,0.494,16.5,82.4,0.234,0.6666666666666666,0.1428571428571428,1.54,2.54
17,2012-01-23,MIN,H,HOU,L,92,107,91.8,106.8,100.2,0.338,0.15,0.501,48.8,66.7,9.0,1.5,0.444,17.9,17.5,0.263,0.494,10.9,78.6,0.256,0.7,1.4285714285714286,1.73,2.14
16,2012-01-23,ORL,A,BOS,L,56,87,62.4,97.0,89.7,0.462,0.246,0.358,48.9,75.0,5.6,9.2,0.277,22.7,22.4,0.308,0.436,14.8,80.5,0.244,2.2,0.7777777777777778,1.37,3.24
17,2012-01-23,PHI,H,WAS,W,103,83,119.9,96.6,85.9,0.241,0.193,0.561,54.8,69.8,9.3,4.5,0.554,6.1,23.7,0.133,0.432,9.5,80.4,0.257,2.4,0.1333333333333333,1.08,8.29
17,2012-01-23,HOU,A,MIN,W,107,92,106.8,91.8,100.2,0.326,0.244,0.544,51.2,51.3,11.0,4.4,0.494,10.9,21.4,0.256,0.444,17.9,82.5,0.263,1.4285714285714286,0.7,2.14,1.73
18,2012-01-23,DAL,H,PHO,W,93,87,102.1,95.5,91.1,0.358,0.309,0.496,44.7,69.7,12.1,7.9,0.457,11.3,25.5,0.235,0.41,17.0,63.8,0.229,1.5714285714285714,0.6,1.45,2.82
18,2012-01-23,SAC,A,POR,L,89,101,97.7,110.9,91.1,0.313,0.225,0.489,40.4,71.9,8.8,4.3,0.444,12.5,24.4,0.225,0.506,14.9,56.8,0.136,0.5,1.4285714285714286,6.31,1.13
17,2012-01-23,WAS,A,PHI,L,83,103,96.6,119.9,85.9,0.365,0.095,0.483,45.2,46.9,3.5,7.5,0.432,9.5,19.6,0.257,0.554,6.1,76.3,0.133,0.1333333333333333,2.4,8.29,1.08
18,2012-01-23,NJN,A,CHI,L,95,110,112.3,130.0,84.6,0.273,0.247,0.551,42.7,62.2,3.5,1.8,0.526,11.3,22.5,0.182,0.62,10.5,65.7,0.227,0.3846153846153846,5.333333333333333,10.38,1.06
18,2012-01-23,SAS,A,NOH,W,104,102,117.8,115.5,88.3,0.267,0.213,0.621,40.3,68.3,9.1,1.4,0.593,10.7,12.1,0.2,0.542,13.6,67.6,0.145,1.5714285714285714,0.2142857142857142,1.53,2.58
17,2012-01-23,NOH,H,SAS,L,102,104,115.5,117.8,88.3,0.157,0.145,0.575,59.7,47.6,9.1,11.9,0.542,13.6,32.4,0.145,0.593,10.7,87.9,0.2,0.2142857142857142,1.5714285714285714,2.58,1.53
18,2012-01-23,ATL,A,MIL,W,97,92,101.0,95.7,96.1,0.253,0.133,0.526,48.4,50.0,8.3,4.0,0.476,11.5,16.7,0.217,0.429,11.6,74.5,0.141,2.6,0.6,1.83,2.0
17,2012-01-23,POR,H,SAC,W,101,89,110.9,97.7,91.1,0.239,0.216,0.519,59.6,53.7,6.6,3.2,0.506,14.9,43.2,0.136,0.444,12.5,75.6,0.225,1.4285714285714286,0.5,1.13,6.31
18,2012-01-23,DET,A,OKC,L,79,99,86.9,108.9,90.9,0.329,0.171,0.421,42.7,50.0,11.0,1.6,0.366,8.7,20.8,0.232,0.578,18.6,75.0,0.13,0.2857142857142857,4.666666666666667,11,1.05
17,2012-01-23,OKC,H,DET,W,99,79,108.9,86.9,90.9,0.182,0.208,0.595,57.3,51.2,4.4,14.7,0.578,18.6,25.0,0.13,0.366,8.7,79.2,0.232,4.666666666666667,0.2857142857142857,1.05,11
16,2012-01-23,PHO,A,DAL,L,87,93,95.5,102.1,91.1,0.265,0.241,0.469,55.3,71.0,9.9,7.1,0.41,17.0,36.2,0.229,0.457,11.3,74.5,0.235,0.6,1.5714285714285714,2.82,1.45
16,2012-01-23,GSW,H,MEM,L,90,91,95.4,96.4,94.4,0.105,0.329,0.566,48.8,63.2,11.7,8.3,0.559,23.2,23.5,0.066,0.435,15.9,67.4,0.2,0.4545454545454545,1.6666666666666667,1.72,2.16
16,2012-01-23,BOS,H,ORL,W,87,56,97.0,62.4,89.7,0.244,0.167,0.504,51.1,63.6,14.5,18.4,0.436,14.8,19.5,0.244,0.277,22.7,77.6,0.308,0.7777777777777778,2.2,3.24,1.37
19,2012-01-23,CHI,H,NJN,W,110,95,130.0,112.3,84.6,0.307,0.253,0.646,57.3,76.7,3.5,6.9,0.62,10.5,34.3,0.227,0.526,11.3,77.5,0.182,5.333333333333333,0.3846153846153846,1.06,10.38
16,2012-01-23,MIL,H,ATL,L,92,97,95.7,101.0,96.1,0.185,0.185,0.462,51.6,67.6,6.2,8.3,0.429,11.6,25.5,0.141,0.476,11.5,83.3,0.217,0.6,2.6,2.0,1.83
16,2012-01-23,MEM,A,GSW,W,91,90,96.4,95.4,94.4,0.271,0.153,0.478,51.3,50.0,14.8,7.8,0.435,15.9,32.6,0.2,0.559,23.2,76.5,0.066,1.6666666666666667,0.4545454545454545,2.16,1.72
17,2012-01-24,MEM,A,POR,L,84,97,89.1,102.8,94.3,0.189,0.156,0.431,43.8,61.8,10.6,6.0,0.394,10.1,22.0,0.144,0.465,18.5,71.8,0.417,1.4285714285714286,1.5714285714285714,3.1,1.39
18,2012-01-24,TOR,A,PHO,W,99,96,104.2,101.0,95.1,0.305,0.183,0.532,53.5,52.9,10.5,3.0,0.463,14.7,25.6,0.28,0.506,14.4,81.4,0.159,0.3846153846153846,0.5454545454545454,3.04,1.4
18,2012-01-24,POR,H,MEM,W,97,84,102.8,89.1,94.3,0.5,0.306,0.552,56.2,51.6,8.5,7.9,0.465,18.5,28.2,0.417,0.394,10.1,78.0,0.144,1.5714285714285714,1.4285714285714286,1.39,3.1
16,2012-01-24,IND,H,ORL,L,83,102,93.4,114.8,88.9,0.231,0.141,0.483,51.2,25.8,3.4,13.7,0.417,18.1,30.8,0.231,0.536,12.5,69.8,0.157,2.2,2.4,1.62,2.36
17,2012-01-24,NYK,A,CHA,W,111,78,121.6,85.5,91.3,0.423,0.244,0.6,61.6,66.7,6.6,11.3,0.545,12.3,35.1,0.333,0.348,12.4,81.6,0.256,0.7,0.2,1.42,2.96
17,2012-01-24,PHO,H,TOR,L,96,99,101.0,104.2,95.1,0.207,0.195,0.536,46.5,59.0,7.4,6.0,0.506,14.4,18.6,0.159,0.463,14.7,74.4,0.28,0.5454545454545454,0.3846153846153846,1.4,3.04
17,2012-01-24,ORL,A,IND,W,102,83,114.8,93.4,88.9,0.229,0.386,0.558,48.8,57.9,14.6,13.4,0.536,12.5,30.2,0.157,0.417,18.1,69.2,0.231,2.4,2.2,2.36,1.62
17,2012-01-24,MIA,H,CLE,W,92,85,104.5,96.5,88.0,0.371,0.257,0.565,46.8,50.0,11.4,9.6,0.493,17.3,18.8,0.329,0.544,20.9,76.7,0.162,2.4,0.6,1.06,10.54
16,2012-01-24,CLE,A,MIA,L,85,92,96.5,104.5,88.0,0.25,0.235,0.563,53.2,58.8,11.4,7.7,0.544,20.9,23.3,0.162,0.493,17.3,81.3,0.329,0.6,2.4,10.54,1.06
18,2012-01-24,CHA,H,NYK,L,78,111,85.5,121.6,91.3,0.268,0.134,0.425,38.4,37.0,5.5,13.6,0.348,12.4,18.4,0.256,0.545,12.3,64.9,0.333,0.2,0.7,2.96,1.42
18,2012-01-25,NYK,A,CLE,L,81,91,87.2,98.0,92.9,0.263,0.263,0.478,50.0,56.3,8.6,5.2,0.441,20.6,26.8,0.184,0.494,16.8,70.2,0.179,0.6363636363636364,0.7,1.58,2.46
19,2012-01-25,NJN,A,PHI,W,97,90,106.5,98.8,82.5,0.171,0.329,0.55,54.9,56.8,5.5,4.6,0.524,16.2,28.6,0.134,0.475,13.0,82.5,0.19,0.4615384615384615,2.0,7.15,1.11
17,2012-01-25,GSW,H,POR,W,101,93,114.8,105.7,88.0,0.177,0.253,0.593,41.1,80.5,11.4,4.8,0.589,11.4,13.9,0.101,0.458,11.6,67.6,0.205,0.5454545454545454,1.375,1.6,2.43
18,2012-01-25,DEN,A,SAC,W,122,93,131.9,100.5,92.5,0.275,0.143,0.598,57.8,58.0,10.8,13.8,0.56,11.3,42.5,0.22,0.494,15.4,72.1,0.205,2.6,0.4615384615384615,1.37,3.22
18,2012-01-25,MIA,A,DET,W,101,98,119.6,116.0,84.5,0.352,0.211,0.616,37.7,64.9,8.3,2.0,0.556,11.8,17.1,0.31,0.549,17.0,58.8,0.264,2.6,0.2666666666666666,1.22,4.41
19,2012-01-25,POR,A,GSW,L,93,101,105.7,114.8,88.0,0.241,0.253,0.507,58.9,73.5,5.7,6.8,0.458,11.6,32.4,0.205,0.589,11.4,86.1,0.101,1.375,0.5454545454545454,2.43,1.6
20,2012-01-25,CHI,H,IND,L,90,95,99.8,105.3,90.2,0.233,0.144,0.453,48.2,52.8,6.7,11.4,0.417,10.8,31.3,0.167,0.506,12.7,70.3,0.175,4.0,2.4,1.23,4.27
18,2012-01-25,MIN,A,DAL,W,105,90,112.2,96.2,93.6,0.429,0.273,0.574,51.6,58.8,10.7,16.4,0.5,14.1,26.8,0.364,0.442,11.6,70.4,0.063,0.8,1.375,3.01,1.4
15,2012-01-25,LAC,A,LAL,L,91,96,108.4,114.4,83.9,0.161,0.264,0.488,53.8,54.1,9.5,8.0,0.471,11.4,39.5,0.103,0.545,16.7,71.4,0.364,1.5,1.375,2.51,1.56
16,2012-01-25,UTA,H,TOR,L,106,111,96.5,101.1,90.9,0.4,0.2,0.501,53.3,41.0,8.2,7.4,0.456,14.5,21.4,0.267,0.5,13.3,81.3,0.156,1.6666666666666667,0.4615384615384615,1.14,5.78
19,2012-01-25,DET,H,MIA,L,98,101,116.0,119.6,84.5,0.347,0.306,0.59,62.3,52.8,5.9,10.7,0.549,17.0,41.2,0.264,0.556,11.8,82.9,0.31,0.2666666666666666,2.6,4.41,1.22
17,2012-01-25,CLE,H,NYK,W,91,81,98.0,87.2,92.9,0.333,0.256,0.509,50.0,82.4,10.8,3.6,0.494,16.8,29.8,0.179,0.441,20.6,73.2,0.184,0.7,0.6363636363636364,2.46,1.58
19,2012-01-25,CHA,A,WAS,L,75,92,80.4,98.6,93.3,0.321,0.115,0.421,42.7,46.4,12.9,17.8,0.365,17.6,26.5,0.231,0.488,19.6,62.5,0.133,0.1875,0.2,3.68,1.3
18,2012-01-25,OKC,H,NOH,W,101,91,110.4,99.5,91.5,0.516,0.203,0.643,49.2,61.8,10.9,11.8,0.57,21.1,17.2,0.438,0.473,16.8,76.5,0.267,5.0,0.2,1.07,9.22
18,2012-01-25,NOH,A,OKC,L,91,101,99.5,110.4,91.5,0.28,0.093,0.54,50.8,45.7,12.0,15.7,0.473,16.8,23.5,0.267,0.57,21.1,82.8,0.438,0.2,5.0,9.22,1.07
17,2012-01-25,IND,A,CHI,W,95,90,105.3,99.8,90.2,0.263,0.125,0.532,51.8,47.4,8.9,9.1,0.506,12.7,29.7,0.175,0.417,10.8,68.8,0.167,2.4,4.0,4.27,1.23
18,2012-01-25,HOU,H,MIL,L,99,105,104.5,110.8,94.7,0.215,0.333,0.486,54.7,57.9,5.3,9.7,0.452,10.5,32.7,0.161,0.505,9.2,78.3,0.143,1.25,0.7,1.49,2.69
19,2012-01-25,TOR,A,UTA,W,111,106,101.1,96.5,90.9,0.198,0.292,0.532,46.7,53.5,5.5,13.9,0.5,13.3,18.8,0.156,0.456,14.5,78.6,0.267,0.4615384615384615,1.6666666666666667,5.78,1.14
19,2012-01-25,SAS,H,ATL,W,105,83,112.0,88.5,93.8,0.183,0.28,0.593,56.4,69.0,10.7,4.8,0.579,16.1,24.3,0.122,0.475,15.9,85.4,0.088,1.7142857142857142,2.1666666666666665,1.52,2.61
19,2012-01-25,DAL,H,MIN,L,90,105,96.2,112.2,93.6,0.105,0.232,0.453,48.4,56.4,7.5,12.5,0.442,11.6,29.6,0.063,0.5,14.1,73.2,0.364,1.375,0.8,1.4,3.01
18,2012-01-25,WAS,H,CHA,W,92,75,98.6,80.4,93.3,0.193,0.12,0.511,57.3,59.0,10.7,18.8,0.488,19.6,37.5,0.133,0.365,17.6,73.5,0.231,0.2,0.1875,1.3,3.68
19,2012-01-25,ATL,A,SAS,L,83,105,88.5,112.0,93.8,0.125,0.213,0.492,43.6,48.6,8.5,13.6,0.475,15.9,14.6,0.088,0.579,16.1,75.7,0.122,2.1666666666666665,1.7142857142857142,2.61,1.52
19,2012-01-25,SAC,H,DEN,L,93,122,100.5,131.9,92.5,0.282,0.256,0.53,42.2,55.9,7.6,5.1,0.494,15.4,27.9,0.205,0.56,11.3,57.5,0.22,0.4615384615384615,2.6,3.22,1.37
18,2012-01-25,PHI,H,NJN,L,90,97,98.8,106.5,82.5,0.241,0.177,0.515,45.1,60.0,11.0,3.6,0.475,13.0,17.5,0.19,0.524,16.2,71.4,0.134,2.0,0.4615384615384615,1.11,7.15
